user_id,video_id,cbr_score
user_040,4794446697660524,0.9993356865997567
user_040,4783867228520563,0.9992451485533752
user_040,4925285896749098,0.9990599695318173
user_040,4925577505734700,0.9990588902508388
user_040,4926770097356873,0.9990563998701117
user_040,4926970929020949,0.9990550341615425
user_040,4926009972031527,0.9990549376702901
user_047,4677811932430388,0.9996585019209452
user_047,4695816603107409,0.99962410207801
user_047,4736081359470613,0.999526236051407
user_047,4794446697660524,0.9994464574398445
user_047,4783867228520563,0.9993633736828212
user_047,4925285896749098,0.9991925819237389
user_047,4925577505734700,0.9991915825344646
user_047,4926770097356873,0.9991892732869211
user_047,4926970929020949,0.9991880096176884
user_047,4926009972031527,0.9991879333972903
user_056,4677811932430388,0.9996772858380103
user_056,4695816603107409,0.9996437670653064
user_056,4736081359470613,0.9995480995808362
user_056,4794446697660524,0.9994703293951207
user_056,4783867228520563,0.9993882313464988
user_056,4925285896749098,0.9992215988796184
user_056,4925577505734700,0.9992206166854535
user_056,4926770097356873,0.999218350130902
user_056,4926970929020949,0.9992171070208345
user_056,4926009972031527,0.9992170186997821
user_064,4677811932430388,0.9995884805762644
user_064,4695816603107409,0.999550748617779
user_064,4736081359470613,0.9994441866760245
user_064,4794446697660524,0.999358110488848
user_064,4783867228520563,0.9992689497798144
user_064,4925285896749098,0.9990866755288419
user_064,4925577505734700,0.9990856117334749
user_064,4926770097356873,0.9990831568670635
user_064,4926970929020949,0.9990818107838738
user_064,4926009972031527,0.9990817164242211
user_069,4677811932430388,0.9995870979941162
user_069,4695816603107409,0.9995493009253643
user_069,4736081359470613,0.9994425656868586
user_069,4794446697660524,0.9993563779412966
user_069,4783867228520563,0.9992670776814291
user_069,4925285896749098,0.9990846166820857
user_069,4925577505734700,0.9990835516337442
user_069,4926770097356873,0.999081094062238
user_069,4926970929020949,0.999079746327385
user_069,4926009972031527,0.9990796510472905
user_070,4677811932430388,0.9995649949588231
user_070,4695816603107409,0.9995262228655806
user_070,4736081359470613,0.9994169649904487
user_070,4794446697660524,0.9993288599457434
user_070,4783867228520563,0.9992379164473247
user_070,4925285896749098,0.9990518516112499
user_070,4925577505734700,0.9990507676814445
user_070,4926770097356873,0.9990482665910965
user_070,4926970929020949,0.9990468950091347
user_070,4926009972031527,0.9990467980916301
user_071,4677811932430388,0.9996008688136712
user_071,4695816603107409,0.999563692533971
user_071,4736081359470613,0.9994585635407754
user_071,4794446697660524,0.9993735961737854
user_071,4783867228520563,0.9992853427926507
user_071,4925285896749098,0.9991051751851718
user_071,4925577505734700,0.9991041221584147
user_071,4926770097356873,0.9991016922908931
user_071,4926970929020949,0.9991003597406636
user_071,4926009972031527,0.9991002655204105
user_073,4677811932430388,0.9995759221428584
user_073,4695816603107409,0.999537629472086
user_073,4736081359470613,0.999429612835614
user_073,4794446697660524,0.9993424476338127
user_073,4783867228520563,0.999252317363804
user_073,4925285896749098,0.9990680150593819
user_073,4925577505734700,0.9990669404122355
user_073,4926770097356873,0.9990644606848174
user_073,4926970929020949,0.9990631008389317
user_073,4926009972031527,0.9990630048692146
user_074,4677811932430388,0.9995802670165588
user_074,4695816603107409,0.9995421843883441
user_074,4736081359470613,0.9994347377003561
user_074,4794446697660524,0.9993478952672358
user_074,4783867228520563,0.9992582823484497
user_074,4925285896749098,0.9990744610453937
user_074,4925577505734700,0.9990733904224688
user_074,4926770097356873,0.999070918968685
user_074,4926970929020949,0.9990695645842966
user_074,4926009972031527,0.9990694734109654
user_076,4677811932430388,0.999545387600584
user_076,4695816603107409,0.9995057716151622
user_076,4736081359470613,0.9993943311033848
user_076,4794446697660524,0.9993045641634267
user_076,4783867228520563,0.9992122028949582
user_076,4925285896749098,0.9990230108717706
user_076,4925577505734700,0.9990219105988688
user_076,4926770097356873,0.9990193718129071
user_076,4926970929020949,0.9990179796001063
user_076,4926009972031527,0.9990178813866151
user_077,4677811932430388,0.9995399286257511
user_077,4695816603107409,0.9995000807191946
user_077,4736081359470613,0.9993880400329828
user_077,4794446697660524,0.9992978175102483
user_077,4783867228520563,0.999205064537762
user_077,4925285896749098,0.9990150168365343
user_077,4925577505734700,0.9990139120727443
user_077,4926770097356873,0.9990113629411668
user_077,4926970929020949,0.9990099650544563
user_077,4926009972031527,0.9990098664284962
user_078,4677811932430388,0.9995397748796407
user_078,4695816603107409,0.9994999205525414
user_078,4736081359470613,0.99938786338641
user_078,4794446697660524,0.9992976277903155
user_078,4783867228520563,0.9992048648080738
user_078,4925285896749098,0.9990147919098856
user_078,4925577505734700,0.9990136870215484
user_078,4926770097356873,0.9990111375979374
user_078,4926970929020949,0.9990097395558056
user_078,4926009972031527,0.9990096409411191
user_079,4677811932430388,0.9995424434205644
user_079,4695816603107409,0.9995027020396682
user_079,4736081359470613,0.9993909368142626
user_079,4794446697660524,0.9993009242651614
user_079,4783867228520563,0.9992083499134242
user_079,4925285896749098,0.9990186975839205
user_079,4925577505734700,0.9990175948832204
user_079,4926770097356873,0.9990150505123097
user_079,4926970929020949,0.9990136552291561
user_079,4926009972031527,0.9990135567573963
user_080,4677811932430388,0.9995402906178533
user_080,4695816603107409,0.9995004588258517
user_080,4736081359470613,0.9993884609959827
user_080,4794446697660524,0.9992982661983851
user_080,4783867228520563,0.9992055475554715
user_080,4925285896749098,0.9990155464494879
user_080,4925577505734700,0.9990144419958532
